customer_id,age,age_segment,annual_income,income_segment,credit_score,credit_score_segment,employment_years,account_tenure,loan_amount,interest_rate,credit_utilization,utilization_segment,late_payments,missed_payments_6m,payment_history_score,payment_history_segment,transaction_count,avg_monthly_spend,monthly_debt_payment,dti,dti_segment,default,default_probability,risk_score,ml_risk_tier
C06307,31,26-35,57735,Middle Income,668,Fair,40,12,45900,8.57,37.74,Moderate Utilization,3,2,65,Moderate,148,4979.08,1074.83,22.34,Moderate DTI,0,0.312523247,31.25,Medium Risk
C06308,65,51-65,37934,Low Income,639,Fair,0,1,37000,10.15,27.46,Low Utilization,7,0,65,Moderate,129,4127.81,1140.23,36.07,Moderate DTI,1,0.471107816,47.11,Medium Risk
C06309,71,66-75,97938,Upper-Middle Income,770,Very Good,2,20,55500,4.15,46.31,Moderate Utilization,4,0,80,Strong,21,9757.45,501.12,6.14,Low DTI,1,0.157006238,15.7,Low Risk
C06310,35,26-35,41839,Low Income,634,Fair,8,10,58400,8.92,76.16,High Utilization,6,3,40,Weak,140,9548.15,1318.63,37.82,Moderate DTI,1,0.803550198,80.36,High Risk
C06311,34,26-35,37071,Low Income,660,Fair,38,4,12200,4.15,70.32,High Utilization,3,1,75,Moderate,141,7670.49,764.28,24.74,Moderate DTI,1,0.507894334,50.79,Medium Risk
C06312,34,26-35,90399,Upper-Middle Income,648,Fair,33,1,102500,8.9,61.08,Moderate Utilization,10,2,30,Weak,91,3976.64,712.65,9.46,Low DTI,1,0.482397019,48.24,Medium Risk
C06313,72,66-75,45798,Low Income,678,Good,9,13,44400,14.23,30.24,Moderate Utilization,9,1,45,Weak,70,9290.38,1373.18,35.98,Moderate DTI,0,0.526602966,52.66,Medium Risk
C06314,24,18-25,100272,Upper-Middle Income,637,Fair,31,13,33300,9.79,65.43,Moderate Utilization,8,3,30,Weak,72,2435.27,1851.69,22.16,Moderate DTI,1,0.611526639,61.15,High Risk
C06315,63,51-65,132695,High Income,679,Good,31,19,162700,12.27,81.77,High Utilization,5,3,45,Weak,75,9460.07,3820.51,34.55,Moderate DTI,0,0.729047175,72.9,High Risk
C06316,20,18-25,33858,Low Income,669,Fair,18,9,48400,12.08,54.2,Moderate Utilization,9,0,55,Weak,35,906.39,883.98,31.33,Moderate DTI,0,0.537607539,53.76,Medium Risk
C06317,20,18-25,146148,High Income,600,Fair,12,3,111400,6.57,66.91,Moderate Utilization,6,2,50,Weak,89,1219.7,4143.3,34.02,Moderate DTI,1,0.689221693,68.92,High Risk
C06318,61,51-65,139262,High Income,675,Good,9,10,202000,7.25,56.54,Moderate Utilization,2,0,90,Strong,99,8728.8,2391.82,20.61,Moderate DTI,0,0.310880168,31.09,Medium Risk
C06319,48,36-50,118684,Upper-Middle Income,772,Very Good,18,20,33300,10.99,70.14,High Utilization,3,1,75,Moderate,63,2208.95,2238.18,22.63,Moderate DTI,1,0.363132883,36.31,Medium Risk
C06320,74,66-75,33896,Low Income,649,Fair,36,18,25100,8.7,47.57,Moderate Utilization,9,1,45,Weak,67,5143.07,364.1,12.89,Low DTI,1,0.375448932,37.54,Medium Risk
C06321,45,36-50,94272,Upper-Middle Income,670,Good,31,3,21800,4.36,67.75,Moderate Utilization,10,3,20,Weak,103,4031.77,2909.86,37.04,Moderate DTI,0,0.795384868,79.54,High Risk
C06322,20,18-25,132148,High Income,708,Good,19,9,165700,8.76,67.69,Moderate Utilization,8,3,30,Weak,121,6919.99,2372.06,21.54,Moderate DTI,1,0.58822435,58.82,Medium Risk
C06323,43,36-50,109160,Upper-Middle Income,562,Poor,30,1,153700,4.72,56.3,Moderate Utilization,8,3,30,Weak,142,851.15,5228.76,57.48,High DTI,1,0.880524779,88.05,High Risk
C06324,18,18-25,92478,Upper-Middle Income,601,Fair,3,8,130700,9.26,81.11,High Utilization,1,1,85,Strong,108,8688.61,4552.23,59.07,High DTI,1,0.83700625,83.7,High Risk
C06325,73,66-75,36246,Low Income,746,Very Good,7,2,24000,9.69,32.85,Moderate Utilization,6,3,40,Weak,111,865.36,376.66,12.47,Low DTI,0,0.293082282,29.31,Low Risk
C06326,48,36-50,43735,Low Income,717,Good,28,2,28300,7.32,45.3,Moderate Utilization,3,0,85,Strong,7,608.39,477.8,13.11,Low DTI,0,0.199281921,19.93,Low Risk
C06327,64,51-65,122060,High Income,638,Fair,26,10,29100,12.43,79.67,High Utilization,2,2,70,Moderate,27,6843.34,5073.63,49.88,High DTI,1,0.791466501,79.15,High Risk
C06328,71,66-75,75463,Middle Income,760,Very Good,30,5,27700,9.94,44.02,Moderate Utilization,5,2,55,Weak,12,8098.6,1136.35,18.07,Low DTI,1,0.32009399,32.01,Medium Risk
C06329,49,36-50,117299,Upper-Middle Income,580,Fair,7,4,22200,3.65,89.04,High Utilization,9,0,55,Weak,16,978.75,5020.4,51.36,High DTI,1,0.887733324,88.77,High Risk
C06330,66,66-75,134466,High Income,633,Fair,31,0,118600,7.99,67.22,Moderate Utilization,7,1,55,Weak,80,8633.3,4088.89,36.49,Moderate DTI,1,0.703331672,70.33,High Risk
C06331,73,66-75,94255,Upper-Middle Income,697,Good,33,19,113100,12.99,48.09,Moderate Utilization,4,3,50,Weak,62,849.41,430.43,5.48,Low DTI,1,0.239765063,23.98,Low Risk
C06332,56,51-65,75418,Middle Income,710,Good,11,12,19500,3.69,25.25,Low Utilization,8,0,60,Moderate,46,7067.58,2266.31,36.06,Moderate DTI,1,0.401950019,40.2,Medium Risk
C06333,65,51-65,71902,Middle Income,651,Fair,2,5,25800,7.63,48.21,Moderate Utilization,8,2,40,Weak,40,6258.77,587.2,9.8,Low DTI,1,0.405155653,40.52,Medium Risk
C06334,66,66-75,108210,Upper-Middle Income,774,Very Good,21,14,30200,9.38,38.12,Moderate Utilization,10,2,30,Weak,103,5629.76,871.99,9.67,Low DTI,0,0.286073449,28.61,Low Risk
C06335,21,18-25,33229,Low Income,599,Fair,1,0,12700,14.57,52.67,Moderate Utilization,7,2,45,Weak,12,9224.73,1503.89,54.31,High DTI,1,0.834907217,83.49,High Risk
C06336,39,36-50,58552,Middle Income,741,Very Good,38,19,46900,12.66,23.36,Low Utilization,2,1,80,Strong,126,7866.02,956.35,19.6,Low DTI,1,0.155021314,15.5,Low Risk
C06337,61,51-65,37298,Low Income,710,Good,39,16,6000,9.95,56.18,Moderate Utilization,9,0,55,Weak,50,982.05,655.82,21.1,Moderate DTI,0,0.408518786,40.85,Medium Risk
C06338,65,51-65,42511,Low Income,650,Fair,33,17,29200,9.24,81.17,High Utilization,3,0,85,Strong,74,6695.68,1659.35,46.84,High DTI,0,0.723204733,72.32,High Risk
C06339,20,18-25,80238,Upper-Middle Income,644,Fair,7,5,81300,9.42,39.89,Moderate Utilization,5,0,75,Moderate,91,1569.33,2334.93,34.92,Moderate DTI,0,0.433439131,43.34,Medium Risk
C06340,23,18-25,141279,High Income,698,Good,32,13,79200,13.31,51.04,Moderate Utilization,8,1,50,Weak,73,3469.84,2161.57,18.36,Low DTI,0,0.361750997,36.18,Medium Risk
C06341,62,51-65,86544,Upper-Middle Income,580,Fair,7,15,93800,10.6,71.84,High Utilization,3,2,65,Moderate,60,8596.04,2344.62,32.51,Moderate DTI,0,0.675941618,67.59,High Risk
C06342,72,66-75,128098,High Income,662,Fair,17,3,76700,10.76,60.67,Moderate Utilization,1,0,95,Strong,42,7888.18,6377.15,59.74,High DTI,1,0.713692546,71.37,High Risk
C06343,61,51-65,119625,Upper-Middle Income,717,Good,0,3,90500,6.58,13.77,Low Utilization,10,1,40,Weak,134,2764.61,818.43,8.21,Low DTI,0,0.19014755,19.01,Low Risk
C06344,29,26-35,70582,Middle Income,558,Poor,32,0,70400,11.05,85.51,High Utilization,4,2,60,Moderate,140,7860.11,3140.9,53.4,High DTI,1,0.888579729,88.86,High Risk
C06345,50,36-50,141377,High Income,551,Poor,5,13,151100,3.21,56.11,Moderate Utilization,8,2,40,Weak,35,7703.11,6350.18,53.9,High DTI,1,0.848373032,84.84,High Risk
C06346,71,66-75,142784,High Income,613,Fair,6,14,196500,9.38,78.54,High Utilization,3,2,65,Moderate,80,5677.89,4417.97,37.13,Moderate DTI,1,0.715411181,71.54,High Risk
C06347,36,36-50,48419,Low Income,656,Fair,15,20,34900,7.91,72.68,High Utilization,3,2,65,Moderate,20,1474.55,976.05,24.19,Moderate DTI,1,0.516659083,51.67,Medium Risk
C06348,47,36-50,146230,High Income,726,Good,16,3,38700,14.25,52.44,Moderate Utilization,8,2,40,Weak,142,8163.19,933.43,7.66,Low DTI,0,0.342820808,34.28,Medium Risk
C06349,40,36-50,90981,Upper-Middle Income,633,Fair,29,15,88400,3.89,37.77,Moderate Utilization,6,2,50,Weak,103,6671.16,1489.81,19.65,Low DTI,0,0.368434337,36.84,Medium Risk
C06350,39,36-50,145681,High Income,574,Poor,14,18,194700,7.03,29.5,Low Utilization,8,3,30,Weak,29,1401.69,5301.57,43.67,High DTI,1,0.653692168,65.37,High Risk
C06351,46,36-50,124547,High Income,711,Good,8,13,51900,7.1,28.34,Low Utilization,10,0,50,Weak,88,3234.3,1395.96,13.45,Low DTI,1,0.234848236,23.48,Low Risk
C06352,64,51-65,109043,Upper-Middle Income,629,Fair,16,15,32200,9.97,72.92,High Utilization,8,3,30,Weak,102,9252.64,3811.05,41.94,High DTI,1,0.8347994,83.48,High Risk
C06353,31,26-35,69229,Middle Income,723,Good,27,19,25900,8.5,55.18,Moderate Utilization,10,0,50,Weak,49,2228.59,1134.2,19.66,Low DTI,0,0.389964224,39,Medium Risk
C06354,63,51-65,143248,High Income,597,Fair,32,14,36800,13.36,33.13,Moderate Utilization,10,0,50,Weak,69,9601.91,5562.8,46.6,High DTI,0,0.644067282,64.41,High Risk
C06355,65,51-65,75858,Middle Income,702,Good,24,18,9200,7.19,65.66,Moderate Utilization,4,2,60,Moderate,31,1375.01,2266.89,35.86,Moderate DTI,0,0.593084729,59.31,Medium Risk
C06356,27,26-35,94055,Upper-Middle Income,738,Good,26,15,77000,3.24,18.71,Low Utilization,10,3,20,Weak,122,4454.4,982.87,12.54,Low DTI,1,0.258922088,25.89,Low Risk
C06357,51,51-65,46806,Low Income,632,Fair,20,6,38800,12.8,73.64,High Utilization,3,2,65,Moderate,74,759.73,1881.21,48.23,High DTI,1,0.778612484,77.86,High Risk
C06358,35,26-35,63296,Middle Income,690,Good,9,20,43500,7.78,39.49,Moderate Utilization,8,1,50,Weak,28,2815.79,1657.83,31.43,Moderate DTI,0,0.453385048,45.34,Medium Risk
C06359,18,18-25,32827,Low Income,593,Fair,19,19,26000,7.79,44.31,Moderate Utilization,2,0,90,Strong,12,7836.84,1569.95,57.39,High DTI,0,0.641945656,64.19,High Risk
C06360,28,26-35,111360,Upper-Middle Income,732,Good,18,10,146800,9.83,23.24,Low Utilization,9,0,55,Weak,72,6834.47,1680.61,18.11,Low DTI,0,0.220981539,22.1,Low Risk
C06361,34,26-35,93127,Upper-Middle Income,552,Poor,37,9,77700,13.07,87.54,High Utilization,9,0,55,Weak,128,8680.76,4333.51,55.84,High DTI,1,0.904551886,90.46,High Risk
C06362,65,51-65,134846,High Income,671,Good,12,20,83200,8.03,41.9,Moderate Utilization,10,0,50,Weak,18,8487.7,2886.83,25.69,Moderate DTI,0,0.431674459,43.17,Medium Risk
C06363,32,26-35,90037,Upper-Middle Income,679,Good,12,18,85600,11.66,83.7,High Utilization,0,0,100,Strong,126,8557.42,3799.56,50.64,High DTI,1,0.692481786,69.25,High Risk
C06364,61,51-65,104429,Upper-Middle Income,578,Poor,16,7,30500,6.44,83.14,High Utilization,5,0,75,Moderate,5,2284.29,3801.22,43.68,High DTI,1,0.778432103,77.84,High Risk
C06365,29,26-35,100341,Upper-Middle Income,602,Fair,1,6,22200,10.89,50.84,Moderate Utilization,8,2,40,Weak,8,874.27,4542.1,54.32,High DTI,1,0.815307088,81.53,High Risk
C06366,60,51-65,116945,Upper-Middle Income,622,Fair,33,19,133400,6.17,58.85,Moderate Utilization,8,0,60,Moderate,135,4461.21,1606.04,16.48,Low DTI,0,0.404328706,40.43,Medium Risk
C06367,47,36-50,62696,Middle Income,635,Fair,13,12,82400,10.15,59.28,Moderate Utilization,10,3,20,Weak,40,5619.95,2922.68,55.94,High DTI,0,0.883079306,88.31,High Risk
C06368,59,51-65,30397,Low Income,559,Poor,7,13,5800,14.2,47.67,Moderate Utilization,4,2,60,Moderate,8,7068.9,1360.01,53.69,High DTI,1,0.775997112,77.6,High Risk
C06369,45,36-50,32971,Low Income,685,Good,19,15,49300,5.9,44.75,Moderate Utilization,9,3,25,Weak,71,879.93,498.69,18.15,Low DTI,1,0.466253902,46.63,Medium Risk
C06370,54,51-65,99540,Upper-Middle Income,672,Good,8,19,135400,4.36,45.6,Moderate Utilization,6,3,40,Weak,142,3867.44,1582.69,19.08,Low DTI,1,0.422315124,42.23,Medium Risk
C06371,25,18-25,61115,Middle Income,791,Very Good,19,13,47100,14.59,61.85,Moderate Utilization,0,0,100,Strong,38,5751.31,650.87,12.78,Low DTI,0,0.174619397,17.46,Low Risk
C06372,36,36-50,90390,Upper-Middle Income,729,Good,1,13,30000,3.89,18.89,Low Utilization,7,1,55,Weak,112,4259.3,1663.93,22.09,Moderate DTI,0,0.244708564,24.47,Low Risk
C06373,44,36-50,60600,Middle Income,773,Very Good,20,5,57500,5.72,31.81,Moderate Utilization,0,0,100,Strong,126,5713.8,313.6,6.21,Low DTI,0,0.088246754,8.82,Low Risk
C06374,28,26-35,46556,Low Income,684,Good,25,2,39100,3.6,75.68,High Utilization,1,0,95,Strong,70,4162.69,1439.74,37.11,Moderate DTI,1,0.556689439,55.67,Medium Risk
C06375,37,36-50,118761,Upper-Middle Income,723,Good,37,18,98700,6.42,55.82,Moderate Utilization,7,2,45,Weak,82,3243.64,2150.56,21.73,Moderate DTI,1,0.421594256,42.16,Medium Risk
C06376,23,18-25,120950,High Income,653,Fair,21,6,129100,14.89,56.58,Moderate Utilization,10,1,40,Weak,36,5484.49,3261.62,32.36,Moderate DTI,0,0.629554003,62.96,High Risk
C06377,45,36-50,45871,Low Income,701,Good,34,4,35000,7.14,17.63,Low Utilization,9,0,55,Weak,36,6178.64,503.82,13.18,Low DTI,0,0.195563934,19.56,Low Risk
C06378,42,36-50,45931,Low Income,730,Good,3,16,20600,12.78,74.73,High Utilization,0,0,100,Strong,140,8516.66,1972.74,51.54,High DTI,1,0.648893563,64.89,High Risk
C06379,64,51-65,58310,Middle Income,580,Fair,12,5,50900,14.72,71.83,High Utilization,1,1,85,Strong,45,5235.46,2392.17,49.23,High DTI,1,0.755769743,75.58,High Risk
C06380,64,51-65,67749,Middle Income,706,Good,32,7,85500,6.43,51.72,Moderate Utilization,10,1,40,Weak,8,3091.15,1443.62,25.57,Moderate DTI,0,0.513548682,51.35,Medium Risk
C06381,64,51-65,47642,Low Income,622,Fair,17,8,11300,11.73,82.93,High Utilization,4,2,60,Moderate,76,2607.27,1774.27,44.69,High DTI,0,0.814204077,81.42,High Risk
C06382,59,51-65,67110,Middle Income,602,Fair,3,1,88300,13.26,54.64,Moderate Utilization,10,2,30,Weak,79,4477.64,2297.4,41.08,High DTI,1,0.793102971,79.31,High Risk
C06383,47,36-50,48097,Low Income,677,Good,13,8,53500,3.79,36.11,Moderate Utilization,5,2,55,Weak,22,3838.24,1380.38,34.44,Moderate DTI,0,0.481752533,48.18,Medium Risk
C06384,63,51-65,121649,High Income,700,Good,10,6,27200,7.2,51.32,Moderate Utilization,8,1,50,Weak,69,1313,1112.07,10.97,Low DTI,0,0.335598096,33.56,Medium Risk
C06385,30,26-35,115361,Upper-Middle Income,748,Very Good,25,12,106100,10.43,34.03,Moderate Utilization,0,0,100,Strong,70,2502.33,3359.89,34.95,Moderate DTI,0,0.225511014,22.55,Low Risk
C06386,75,66-75,107999,Upper-Middle Income,708,Good,28,16,53600,12.95,32.19,Moderate Utilization,2,1,80,Strong,62,4460.21,2018.68,22.43,Moderate DTI,0,0.218200413,21.82,Low Risk
C06387,47,36-50,110901,Upper-Middle Income,667,Fair,39,5,133900,10.48,52.86,Moderate Utilization,4,3,50,Weak,8,2425.21,2194.92,23.75,Moderate DTI,0,0.458172478,45.82,Medium Risk
C06388,49,36-50,139918,High Income,591,Fair,10,0,82400,8.27,76.6,High Utilization,3,2,65,Moderate,129,6199.61,4953.1,42.48,High DTI,0,0.780657648,78.07,High Risk
C06389,52,51-65,35607,Low Income,562,Poor,0,1,18300,6.83,77.36,High Utilization,7,2,45,Weak,111,7985.74,1082.75,36.49,Moderate DTI,1,0.832622331,83.26,High Risk
C06390,35,26-35,89350,Upper-Middle Income,749,Very Good,6,8,66600,13.98,67.96,Moderate Utilization,3,2,65,Moderate,62,773.8,830.96,11.16,Low DTI,0,0.320525169,32.05,Medium Risk
C06391,50,36-50,135704,High Income,755,Very Good,26,11,162300,13.96,25.24,Low Utilization,4,2,60,Moderate,44,2631.19,3569.02,31.56,Moderate DTI,0,0.288548789,28.85,Low Risk
C06392,70,66-75,63638,Middle Income,589,Fair,18,8,81900,3.71,74.87,High Utilization,8,2,40,Weak,67,6613.42,2056.04,38.77,Moderate DTI,1,0.821304921,82.13,High Risk
C06393,32,26-35,39549,Low Income,659,Fair,35,15,26100,3.31,52.66,Moderate Utilization,3,3,55,Weak,132,5735.9,1136.7,34.49,Moderate DTI,1,0.565763196,56.58,Medium Risk
C06394,33,26-35,99658,Upper-Middle Income,625,Fair,38,20,110800,4.92,79.11,High Utilization,4,1,70,Moderate,134,3203.88,2679.97,32.27,Moderate DTI,1,0.615873534,61.59,High Risk
C06395,63,51-65,120255,High Income,634,Fair,9,14,177300,14.39,48.31,Moderate Utilization,8,1,50,Weak,37,8654.71,3372.15,33.65,Moderate DTI,0,0.580953807,58.1,Medium Risk
C06396,23,18-25,149846,High Income,667,Fair,34,7,51100,6.36,28.41,Low Utilization,8,2,40,Weak,68,4711.14,2814.61,22.54,Moderate DTI,0,0.356427813,35.64,Medium Risk
C06397,54,51-65,91923,Upper-Middle Income,850,Excellent,40,12,134400,13.38,21.61,Low Utilization,0,0,100,Strong,52,2718.68,412.12,5.38,Low DTI,0,0.04731163,4.73,Low Risk
C06398,37,36-50,116492,Upper-Middle Income,574,Poor,19,14,76900,11.54,35,Moderate Utilization,10,0,50,Weak,74,4208.9,5740.14,59.13,High DTI,1,0.761800464,76.18,High Risk
C06399,22,18-25,37025,Low Income,721,Good,26,3,39900,6.92,58.67,Moderate Utilization,5,1,65,Moderate,94,3808.95,1024.36,33.2,Moderate DTI,0,0.522040305,52.2,Medium Risk
C06400,66,66-75,55709,Middle Income,693,Good,3,4,26300,3.74,66.94,Moderate Utilization,3,1,75,Moderate,34,6072.72,877.88,18.91,Low DTI,1,0.429045727,42.9,Medium Risk
C06401,74,66-75,30681,Low Income,795,Very Good,33,0,17600,8.29,21.21,Low Utilization,3,3,55,Weak,88,6396.72,144.46,5.65,Low DTI,0,0.140756975,14.08,Low Risk
C06402,43,36-50,76091,Middle Income,672,Good,6,2,62000,6.05,63.16,Moderate Utilization,6,2,50,Weak,37,3974.45,721.6,11.38,Low DTI,0,0.433236636,43.32,Medium Risk
C06403,69,66-75,116279,Upper-Middle Income,521,Poor,39,9,76500,10.7,82.23,High Utilization,7,1,55,Weak,105,5182.61,5446.7,56.21,High DTI,1,0.901145608,90.11,High Risk
C06404,58,51-65,86870,Upper-Middle Income,669,Fair,16,0,124800,12.81,42.23,Moderate Utilization,8,0,60,Moderate,136,1689.44,777.49,10.74,Low DTI,0,0.279348896,27.93,Low Risk
C06405,31,26-35,70008,Middle Income,528,Poor,29,2,88900,4.48,53.45,Moderate Utilization,10,0,50,Weak,89,7748.05,2417.61,41.44,High DTI,1,0.753748068,75.37,High Risk
C06406,55,51-65,106303,Upper-Middle Income,662,Fair,7,8,15200,7.23,30.88,Moderate Utilization,7,3,35,Weak,91,8303.85,3549.63,40.07,High DTI,0,0.617541586,61.75,High Risk
C06407,53,51-65,106304,Upper-Middle Income,755,Very Good,0,20,52100,10.26,27.7,Low Utilization,6,0,70,Moderate,13,5294.24,748.56,8.45,Low DTI,0,0.132527179,13.25,Low Risk
C06408,47,36-50,64504,Middle Income,657,Fair,25,12,77400,6.8,52.7,Moderate Utilization,9,0,55,Weak,144,2409.04,830.49,15.45,Low DTI,0,0.38067987,38.07,Medium Risk
C06409,46,36-50,119687,Upper-Middle Income,562,Poor,3,15,27400,3.82,83.67,High Utilization,3,1,75,Moderate,37,4587.31,5150.53,51.64,High DTI,1,0.832974158,83.3,High Risk
C06410,65,51-65,37323,Low Income,726,Good,29,18,52500,6.95,60.23,Moderate Utilization,7,3,35,Weak,149,4062.3,247.26,7.95,Low DTI,0,0.386157122,38.62,Medium Risk
C06411,64,51-65,108720,Upper-Middle Income,624,Fair,10,13,115000,7.42,41.48,Moderate Utilization,8,3,30,Weak,33,6863.88,2302.15,25.41,Moderate DTI,1,0.554174839,55.42,Medium Risk
C06412,41,36-50,113726,Upper-Middle Income,665,Fair,32,6,84200,10.91,24.22,Low Utilization,6,2,50,Weak,50,6738.69,2784.39,29.38,Moderate DTI,1,0.376630828,37.66,Medium Risk
C06413,30,26-35,102561,Upper-Middle Income,599,Fair,16,3,66100,11.84,53.84,Moderate Utilization,7,2,45,Weak,16,6627.26,2588.81,30.29,Moderate DTI,1,0.627358615,62.74,High Risk
C06414,41,36-50,85435,Upper-Middle Income,602,Fair,20,3,37700,14.68,77.85,High Utilization,8,0,60,Moderate,33,5631.63,2124.48,29.84,Moderate DTI,1,0.690240196,69.02,High Risk
C06415,30,26-35,42951,Low Income,543,Poor,25,10,63300,6.34,82.06,High Utilization,10,0,50,Weak,18,8209.99,1789.27,49.99,High DTI,1,0.88459203,88.46,High Risk
C06416,74,66-75,80666,Upper-Middle Income,721,Good,3,16,87400,5.55,33.13,Moderate Utilization,2,2,70,Moderate,71,2455.96,1592.48,23.69,Moderate DTI,1,0.269309088,26.93,Low Risk
C06417,55,51-65,131859,High Income,601,Fair,16,13,178800,10.98,69.16,Moderate Utilization,0,0,100,Strong,141,2095.73,6514.93,59.29,High DTI,1,0.729082601,72.91,High Risk
C06418,58,51-65,64084,Middle Income,686,Good,11,4,16600,14.31,33.59,Moderate Utilization,2,0,90,Strong,135,1737.03,2687.26,50.32,High DTI,0,0.483124319,48.31,Medium Risk
C06419,40,36-50,64558,Middle Income,676,Good,19,8,86200,6.47,77.63,High Utilization,3,1,75,Moderate,105,5436.48,1589.74,29.55,Moderate DTI,1,0.576395572,57.64,Medium Risk
C06420,58,51-65,41032,Low Income,670,Good,1,9,50200,13.95,31.33,Moderate Utilization,3,1,75,Moderate,23,9392.44,1322.26,38.67,Moderate DTI,0,0.440284536,44.03,Medium Risk
C06421,49,36-50,92489,Upper-Middle Income,639,Fair,1,19,55000,11.9,77.8,High Utilization,0,0,100,Strong,12,3471,3913.83,50.78,High DTI,0,0.681776323,68.18,High Risk
C06422,27,26-35,43489,Low Income,741,Very Good,20,2,38500,5.54,34.35,Moderate Utilization,0,0,100,Strong,53,3097.32,1612.35,44.49,High DTI,0,0.343417904,34.34,Medium Risk
C06423,21,18-25,109610,Upper-Middle Income,643,Fair,8,11,160000,11.6,54.73,Moderate Utilization,7,3,35,Weak,11,5481.79,2394.98,26.22,Moderate DTI,1,0.58177659,58.18,Medium Risk
C06424,62,51-65,86068,Upper-Middle Income,644,Fair,11,1,45200,10.37,89.09,High Utilization,0,0,100,Strong,68,2119.36,3837.2,53.5,High DTI,1,0.778597882,77.86,High Risk
C06425,38,36-50,69736,Middle Income,657,Fair,12,5,60100,14.68,26.97,Low Utilization,6,2,50,Weak,90,1865.58,1953.19,33.61,Moderate DTI,0,0.449865174,44.99,Medium Risk
C06426,38,36-50,71796,Middle Income,627,Fair,22,11,106300,11.05,54.38,Moderate Utilization,4,2,60,Moderate,37,1277.93,2585.85,43.22,High DTI,1,0.649870859,64.99,High Risk
C06427,58,51-65,141036,High Income,590,Fair,37,2,111100,7.64,67.09,Moderate Utilization,1,1,85,Strong,136,9896.7,6689.81,56.92,High DTI,1,0.779995505,78,High Risk
C06428,37,36-50,77253,Middle Income,587,Fair,25,4,56600,7.84,88.78,High Utilization,2,0,90,Strong,137,3748.53,3457.07,53.7,High DTI,0,0.821676062,82.17,High Risk
C06429,57,51-65,75089,Middle Income,685,Good,25,4,82500,5.46,32.34,Moderate Utilization,6,0,70,Moderate,140,8878.69,1148.86,18.36,Low DTI,1,0.264199698,26.42,Low Risk
C06430,30,26-35,143001,High Income,579,Poor,30,2,42700,11.76,71.97,High Utilization,8,0,60,Moderate,90,7693.22,6575.66,55.18,High DTI,1,0.849603263,84.96,High Risk
C06431,24,18-25,42946,Low Income,659,Fair,34,8,51800,4.97,31.79,Moderate Utilization,5,1,65,Moderate,72,6583.99,1089.4,30.44,Moderate DTI,1,0.376352783,37.64,Medium Risk
C06432,22,18-25,55537,Middle Income,722,Good,22,1,52700,14.73,67.33,Moderate Utilization,2,0,90,Strong,128,2265.56,399.87,8.64,Low DTI,1,0.236209453,23.62,Low Risk
C06433,64,51-65,67241,Middle Income,665,Fair,22,13,48300,11.31,54.69,Moderate Utilization,3,0,85,Strong,118,4727.79,2076.07,37.05,Moderate DTI,1,0.485160879,48.52,Medium Risk
